StationCode,StationName,Old_StaCode,Other_StaCode,Creek,Watershed,Sitedescri,SiteStatus_Final,FlowStatus_Final,GIS_Fails,SiteStatus_Rationale,FlowStatus_Rationale,SiteStatus_2017,FlowStatus_2014,SiteStatus_2013,FlowStatus_2013,BPJ_Nonref,TargetLatitude,TargetLongitude,Datum,Old_Lat,Old_Long,New_Lat,New_Long,hasWS
206ACC500,"American Canyon Creek, off private road ~300m above Via Fitenze",206AME050,,American Canyon Creek,Napa River,"American Canyon Creek, off private road ~300m above Via Fitenze",Non-reference,NP,3,,,Intermediate,NP,Intermediate,NP,FALSE,38.163536,-122.232617,NAD83,38.163536,-122.232617,38.163536,-122.232617,TRUE
206ACC600,"American Canyon Creek, behind American Canyon Training Center",206ACC600,,American Canyon Creek,Napa River,"American Canyon Creek, behind American Canyon Training Center",Non-reference,NP,8,,map view,,,,,FALSE,38.16255,-122.21565,NAD83,38.16255,-122.21565,38.16255,-122.21565,TRUE
206ASB010,Asbury Creek directly u/s of Sonoma Creek confluence,206ASB010,,Ashbusry Creek,Sonoma Creek,Asbury Creek directly u/s of Sonoma Creek confluence,Non-reference,NP,1,,USGS lines,,,,,FALSE,38.35492,-122.5242,NAD83,38.35492,-122.5242,38.35492,-122.5242,TRUE
206BCC205,"Unnamed trib of Bell Canyon Creek, 2.2 km US of Bell Reservoir",206BCC205,,Unnamed trib of Bell Canyon Creej,Napa River,"Unnamed trib of Bell Canyon Creek, 2.2 km US of Bell Reservoir",Non-reference,NP,6,,Napa RCD map,,,,,FALSE,38.570964,-122.466609,NAD83,38.570964,-122.466609,38.570964,-122.466609,TRUE
206BCC250,"Bell Canyon Creek, 2.45 km above Bell Canyon Reservoir",206BCC250,,Bell Canyon Creek,Napa River,"Bell Canyon Creek, 2.45 km above Bell Canyon Reservoir",Non-reference,P,0,drains vineyard,Napa RCD map,,,,,FALSE,38.573464,-122.469166,NAD83,38.573464,-122.469166,38.573464,-122.469166,TRUE
206BCC400,"Bell Canyon Creek, ~4 km US from Bell Canyon Reservoir",,,Bell Canyon Creek,Napa River,,Reference,P,0,,Napa RCD map,,,,,FALSE,38.5832,-122.47849,NAD83,,,38.58329338,-122.4783803,TRUE
206BEA300,"Bear Creek, 2.4 km US of confluence with Bale Slough",206BEA030,206BEA035,Bear Creek,Napa River,"Bear Creek, 2.4 km US of confluence with Bale Slough",Non-reference,P,0,"Large reservoir upstream, some ag operations, vineyards",,Intermediate,P,Reference,P,FALSE,38.451975,-122.437067,NAD83,38.451975,-122.437067,38.451975,-122.437067,TRUE
206BEA400,Bear Creek 500m US of first confluence and vineyard road,,,Bear Creek,Napa River,,Reference,P,0,,Napa RCD map,,,,,FALSE,38.451531,-122.446047,NAD83,,,38.45139391,-122.4460598,TRUE
206BEL400,"Bell Creek, 1.3 km US of confluence with Canon Creek",206BEL400,,Bell Creek,Napa River,"Bell Creek, 1.3 km US of confluence with Canon Creek",Non-reference,P,4,,Napa RCD map,,,,,FALSE,38.54543,-122.47935,NAD83,38.54543,-122.47935,38.54543,-122.47935,TRUE
206BEL600,"Bell Creek, ~2 km US of confluence with Canon Creek",206BEL040,,Bell Creek,Napa River,"Bell Creek, ~2 km US of confluence with Canon Creek",Non-reference,P,1,,,Intermediate,P,Intermediate,P,FALSE,38.549962,-122.483097,NAD83,38.549962,-122.483097,38.549962,-122.483097,TRUE
206BIT300,Biter Creek downstream of Silverado Trail N,206BIT300,,Biter Creek,Napa River,Biter Creek downstream of Silverado Trail N,Non-reference,NP,4,,map view,,,,,FALSE,38.576614,-122.519729,NAD83,38.576614,-122.519729,38.576614,-122.519729,TRUE
206BLS005,"Blossom Creek, above confluence with Napa River",206BLS005,,Blossom Creek,Napa River,"Blossom Creek, above confluence with Napa River",Non-reference,NP,9,,map view,,,,,FALSE,38.587102,-122.597153,NAD83,38.587102,-122.597153,38.587102,-122.597153,TRUE
206BLS400,"Blossom Creek, below confluence with unnamed trib",206BLS400,,Blossom Creek,Napa River,"Blossom Creek, below confluence with unnamed trib",Non-reference,NP,6,,map view,,,,,FALSE,38.59224,-122.612761,NAD83,38.59224,-122.612761,38.59224,-122.612761,TRUE
206BRC020,"Bear Creek,  500m US of parking lot, 40m above confluence with trib; RMC 206R00055",206BRC020,,,,,Reference,NP,0,,,Reference,NP,Reference,P,FALSE,37.92779983,-122.1503443,NAD83,,,37.92779983,-122.1503443,FALSE
206BVC010,Browns Valley Creek ~60m upstream from Napa Creek confluence,206BVC010,,Browns Valley Creek,Napa River,Browns Valley Creek ~60m upstream from Napa Creek confluence,Non-reference,P,11,,Napa RCD map,,,,,FALSE,38.304403,-122.313969,NAD83,38.304403,-122.313969,38.304403,-122.313969,TRUE
206BVC550,Browns Valley Creek at Buhman Ave,206RED030,206RED035,Browns Valley Creek,Napa River,Browns Valley Creek at Buhman Ave,Non-reference,NP,4,,,Stressed,NP,Stressed,NP,FALSE,38.305033,-122.339096,NAD83,38.305033,-122.339096,38.305033,-122.339096,TRUE
206BVC570,"Browns Valley Creek off Patrick Rd, ~190m downstream from Tall Glass Dr.",206BVC570,,Browns Valley Creek,Napa River,"Browns Valley Creek off Patrick Rd, ~190m downstream from Tall Glass Dr.",Non-reference,NP,8,,Napa RCD map,,,,,FALSE,38.306675,-122.342057,NAD83,38.306675,-122.342057,38.306675,-122.342057,TRUE
206BVC800,"Browns Valley Creek, below private road, 880m above Morningside Dr",206BVC800,,Browns Valley Creek,Napa River,"Browns Valley Creek, below private road, 880m above Morningside Dr",Non-reference,NP,0,vineyards and residence US,Napa RCD map,,,,,FALSE,38.313009,-122.354245,NAD83,38.313009,-122.354245,38.313009,-122.354245,TRUE
206CAC111,Calabazas Creek in Nunns Canyon east by south east of Kenwood,206CAC111,,,,,Reference,P,0,"didn't pass GIS for mines, but no active mines",Mike Napolitano BPJ,,,,,FALSE,38.40217,-122.50384,NAD83,,,38.40217,-122.50384,FALSE
206CAC600,Calabazas Creek 630m u/s if Nelligan Rd and Nuns Canyon Rd,206CAC600,,Calabazas Creek,Sonoma Creek,Calabazas Creek 630m u/s if Nelligan Rd and Nuns Canyon Rd,Non-reference,P,1,,Mike Napolitano BPJ,,,,,FALSE,38.39728,-122.5139,NAD83,38.39728,-122.5139,38.39728,-122.5139,TRUE
206CALASC,Calabazas Creek above Sonoma Creek,206CALASC,,Calabazas,Sonoma Creek,NA,Non-reference,P,7,,,Stressed,P,Stressed,P,FALSE,38.363,-122.5253889,NR,38.363216,-122.525123,38.363216,-122.525123,TRUE
206CAN250,Canon Creek ~60 m downstream of Glass Mountain Lane,206CAN250,,Canon Creek,Napa River,Canon Creek ~60 m downstream of Glass Mountain Lane,Non-reference,P,8,,Napa RCD map,,,,,FALSE,38.5366,-122.48102,NAD83,38.5366,-122.48102,38.5366,-122.48102,TRUE
206CAN400,Canon Creek at Sanatarium Rd,206CAN400,,Canon Creek,Napa River,Canon Creek at Sanatarium Rd,Non-reference,NP,8,,Napa RCD map,,,,,FALSE,38.536242,-122.473821,NAD83,38.536242,-122.473821,38.536242,-122.473821,TRUE
206CAR100,Carneros Creek ~150m upstream of Las Amigas Rd,206CAR100,,Carneros Creek,Napa River,Carneros Creek ~150m upstream of Las Amigas Rd,Non-reference,NP,8,,Napa RCD map,,,,,FALSE,38.234989,-122.316691,NAD83,38.234989,-122.316691,38.234989,-122.316691,TRUE
206CAR200,Carneros Creek at Whithers Rd,206CAR025,206CAR030,Carneros Creek,Napa River,Carneros Creek at Whithers Rd,Non-reference,NP,3,,,Stressed,NP,Stressed,NP,FALSE,38.247101,-122.333008,NAD83,38.247101,-122.333008,38.247101,-122.333008,TRUE
206CAR250,Carneros Creek 520m US of Withers Rd,206CAR250,,Carneros Creek,Napa River,Carneros Creek 520m US of Withers Rd,Non-reference,NP,9,,Napa RCD map,,,,,FALSE,38.2502,-122.335964,NAD83,38.2502,-122.335964,38.2502,-122.335964,TRUE
206CAR500,"Carneros Creek, 3.5km US of Old Sonoma Rd",206CAR500,,Carneros Creek,Napa River,"Carneros Creek, 3.5km US of Old Sonoma Rd",Non-reference,P,0,vineyards adjacent and US,Napa RCD map,,,,,FALSE,38.27777,-122.36154,NAD83,38.27777,-122.36154,38.27777,-122.36154,TRUE
206CE0023,Petaluma River ~0.7mi below willow brook,206CE0023,,Petaluma River,Petaluma River,NA,Non-reference,NP,6,,,Intermediate,P,Intermediate,P,FALSE,38.26694444,-122.6688889,NAD83,38.273704,-122.677245,38.273704,-122.677245,TRUE
206CE0119,Rector Creek above Rector Reservoir,206CE0119,,Rector Creek,Napa River,NA,Non-reference,P,2,,,Intermediate,P,Intermediate,P,FALSE,38.44416667,-122.3269444,NAD83,38.444303,-122.328063,38.444303,-122.328063,TRUE
206CE0263,Novato Creek above Simmons Lane,206CE0263,,Novato Creek,Novato Creek,NA,Non-reference,P,7,,,Stressed,P,Stressed,P,FALSE,38.11404,-122.58859,NAD83,38.11362,-122.587885,38.11362,-122.587885,TRUE
206CE0495,Milliken Creek Below Hill Crest Dr.,206CE0495,,Miliken Creek,Napa River,NA,Non-reference,P,6,,,Stressed,P,Stressed,P,FALSE,38.35666667,-122.2586111,NAD83,38.355649,-122.259677,38.355649,-122.259677,TRUE
206CE0519,Pinole Creek ~2mi below Castro Road,206CE0519,,Pinole Creek,Pinole Creek,NA,Non-reference,NP,2,,EBMUD,Intermediate,P,Intermediate,P,FALSE,37.96805556,-122.2094444,NAD83,37.968113,-122.210549,37.968113,-122.210549,TRUE
206CE0711,Novato Creek above Tamalpais Ave.,206CE0711,,Novato Creek,Novato Creek,NA,Non-reference,P,7,,,Stressed,P,Stressed,P,FALSE,38.10722222,-122.58,NAD83,38.111264,-122.583626,38.111264,-122.583626,TRUE
206CE0759,Napa River at Bale Ln.,206CE0759,,Napa River,Napa River,NA,Non-reference,P,3,,,Intermediate,P,Intermediate,P,FALSE,38.55639,-122.50611,NAD83,38.555874,-122.505853,38.555874,-122.505853,TRUE
206CHI050,"Chiles Creek, 750 m US of confluence with Moore Creek",206CON155,,Chiles Creek,Napa River,"Chiles Creek, 750 m US of confluence with Moore Creek",Non-reference,P,2,,,Intermediate,P,Intermediate,P,FALSE,38.513314,-122.350506,NAD83,38.513314,-122.350506,38.513314,-122.350506,TRUE
206CHI100,"Chiles Creek, ~1.6km US of confluence with Moore Creek",206CHI100,,Chiles Creek,Napa River,"Chiles Creek, ~1.6km US of confluence with Moore Creek",Non-reference,P,0,vineyards US,Napa RCD map,,,,,FALSE,38.520434,-122.349492,NAD83,38.520434,-122.349492,38.520434,-122.349492,TRUE
206CHI150,"Chiles Creek, ~2.2 km US of confluence with Moore Creek",206CHI150,,Chiles Creek,Napa River,"Chiles Creek, ~2.2 km US of confluence with Moore Creek",Non-reference,P,0,vineyards US,Napa RCD map,,,,,FALSE,38.525131,-122.348242,NAD83,38.525131,-122.348242,38.525131,-122.348242,TRUE
206CHI175,"Chiles Creek, ~2.5km US of confluence with Moore Creek",206CHI175,,Chiles Creek,Napa River,"Chiles Creek, ~2.5km US of confluence with Moore Creek",Non-reference,P,0,vineyards US,Napa RCD map,,,,,FALSE,38.526954,-122.345116,NAD83,38.526954,-122.345116,38.526954,-122.345116,TRUE
206CHI225,"Chiles Creek, ~3km US of confluence with Moore Creek",206CHI225,,Chiles Creek,Napa River,"Chiles Creek, ~3km US of confluence with Moore Creek",Non-reference,P,0,vineyards US,Napa RCD map,,,,,FALSE,38.52946,-122.342605,NAD83,38.52946,-122.342605,38.52946,-122.342605,TRUE
206CON300,"Conn Creek, ~780 m US of Oakville Cross Rd",206CON300,,Conn Creek,Napa River,"Conn Creek, ~780 m US of Oakville Cross Rd",Non-reference,NP,7,,map view,,,,,FALSE,38.453278,-122.385754,NAD83,38.453278,-122.385754,38.453278,-122.385754,TRUE
206CON470,"Conn Creek, ~1.3 km DS of Lake Hennessey",206CON470,,Conn Creek,Napa River,"Conn Creek, ~1.3 km DS of Lake Hennessey",Non-reference,NP,1,,map view,,,,,FALSE,38.486858,-122.389367,NAD83,38.486858,-122.389367,38.486858,-122.389367,TRUE
206CON480,"Conn Creek, ~780 m DS of Lake Hennessey",206CON480,,Conn Creek,Napa River,"Conn Creek, ~780 m DS of Lake Hennessey",Non-reference,NP,2,,map view,,,,,FALSE,38.48509,-122.38418,NAD83,38.48509,-122.38418,38.48509,-122.38418,TRUE
206CON520,"Conn Creek, ~1.9 km US of Lake Hennessey",206CON220,,Conn Creek,Napa River,"Conn Creek, ~1.9 km US of Lake Hennessey",Non-reference,NP,2,,,Intermediate,NP,Intermediate,NP,FALSE,38.509339,-122.411752,NAD83,38.509339,-122.411752,38.509339,-122.411752,TRUE
206CON900,"Conn Creek, 650 m DS of Howell Mountain Rd",206CON900,,Conn Creek,Napa River,"Conn Creek, 650 m DS of Howell Mountain Rd",Non-reference,P,11,,Napa RCD map,,,,,FALSE,38.557121,-122.441578,NAD83,38.557121,-122.441578,38.557121,-122.441578,TRUE
206CRG600,Carriger Creek 500m downstream of Grove St.,206SON120,,Carriger Creek,Sonoma Creek,Carriger Creek 500m downstream of Grove St.,Non-reference,P,3,,,Intermediate,P,Intermediate,P,FALSE,38.291557,-122.520965,,38.291557,-122.520965,38.291557,-122.520965,TRUE
206CVC005,"Congress Valley Creek, at Stanley Ln first bridge",206CVC005,,Congress Valley Creek,Napa River,"Congress Valley Creek, at Stanley Ln first bridge",Non-reference,NP,10,,map view,,,,,FALSE,38.25698,-122.306029,NAD83,38.25698,-122.306029,38.25698,-122.306029,TRUE
206CVC250,"Congress Valley Creek, Hyde Vineyards, 1.2km US of Carneros HWY",206CVC250,,Congress Valley Creek,Napa River,"Congress Valley Creek, Hyde Vineyards, 1.2km US of Carneros HWY",Non-reference,NP,1,completely surrounded by vineyards,map view,,,,,FALSE,38.26597,-122.31977,NAD83,38.26597,-122.31977,38.26597,-122.31977,TRUE
206CVC300,"Congress Valley Creek, Hyde Vineyards, 2km US of Carneros HWY",206CVC300,,Congress Valley Creek,Napa River,"Congress Valley Creek, Hyde Vineyards, 2km US of Carneros HWY",Non-reference,NP,2,,map view,,,,,FALSE,38.271424,-122.32051,NAD83,38.271424,-122.32051,38.271424,-122.32051,TRUE
206CVC600,"Congress Valley Creek, at Stanley Ln below second bridge",206CVC600,,Congress Valley Creek,Napa River,"Congress Valley Creek, at Stanley Ln below second bridge",Non-reference,NP,6,,map view,,,,,FALSE,38.252944,-122.304873,NAD83,38.252944,-122.304873,38.252944,-122.304873,TRUE
206CYR005,"Cyrus Creek, just above Napa River confluence at School St.",206CYR010,,Cyrus Creek,Napa River,"Cyrus Creek, just above Napa River confluence at School St.",Non-reference,NP,4,,,Intermediate,NP,Intermediate,NP,FALSE,38.580575,-122.590012,NAD83,38.580575,-122.590012,38.580575,-122.590012,TRUE
206CYR600,"Cyrus Creek, ~600m US of confluence with unnamed trib at Petrified Forest Rd",206CYR600,,Cyrus Creek,Napa River,"Cyrus Creek, ~600m US of confluence with unnamed trib at Petrified Forest Rd",Reference,P,0,,Napa RCD map,,,,,FALSE,38.573532,-122.605078,NAD83,38.573532,-122.605078,38.573532,-122.605078,TRUE
206DIA160,"Diamond Creek, ~400m US of HWY 29",206DIA160,,Diamond Creek,Napa River,"Diamond Creek, ~400m US of HWY 29",Non-reference,NP,3,,Napa RCD map,,,,,FALSE,38.563661,-122.566607,NAD83,38.563661,-122.566607,38.563661,-122.566607,TRUE
206DIA200,"Diamond Creek, 150m US of HWY 29",206DIA200,,Diamond Creek,Napa River,"Diamond Creek, 150m US of HWY 29",Non-reference,NP,3,,Napa RCD map,,,,,FALSE,38.565204,-122.564422,NAD83,38.565204,-122.564422,38.565204,-122.564422,TRUE
206DIA310,"Diamond Creek, ~720m US of HWY 29",206DIA020,,Diamond Creek,Napa River,"Diamond Creek, ~720m US of HWY 29",Non-reference,NP,1,,,Intermediate,NP,Intermediate,NP,FALSE,38.563609,-122.569475,NAD83,38.563609,-122.569475,38.563609,-122.569475,TRUE
206DIA400,"Diamond Creek, 1.2 km US of St Helena Hwy",206DIA400,,Diamond Creek,Napa River,"Diamond Creek, 1.2 km US of St Helena Hwy",Non-reference,NP,4,,Napa RCD map,,,,,FALSE,38.565755,-122.573813,NAD83,38.565755,-122.573813,38.565755,-122.573813,TRUE
206DRY040,Dry Creek ~3.2mi above Hwy 29,206DRY020,,Dry Creek,Napa River,Dry Creek ~3.2mi above Hwy 29,Reference,P,0,,,Reference,P,Reference,P,FALSE,38.365,-122.3725,NAD83,38.365,-122.3725,38.365,-122.3725,TRUE
206DRY100,Dry Creek at Solano Avenue,206DRY100,,Dry Creek,Napa River,Dry Creek at Solano Avenue,Reference,NP,0,,gauge,Reference,P,Reference,P,FALSE,38.364987,-122.33835,NAD83,38.412238,-122.434251,38.364987,-122.33835,TRUE
206DRY200,"Dry Creek, ~2.8 mi above HWY 29",206DRY200,,Dry Creek,Napa River,"Dry Creek, ~2.8 mi above HWY 29",Non-reference,P,0,residences along creek,Napa RCD map,,,,,FALSE,38.361112,-122.368346,NAD83,38.361112,-122.368346,38.361112,-122.368346,TRUE
206DRY600,"Dry Creek, ~5.5 mi above HWY 29",206DRY600,,Dry Creek,Napa River,"Dry Creek, ~5.5 mi above HWY 29",Non-reference,P,0,residences along creek,Napa RCD map,,,,,FALSE,38.381793,-122.401258,NAD83,38.381793,-122.401258,38.381793,-122.401258,TRUE
206DRY700,Dry Creek 1.8km DS of Oakville Grade and Dry Creek Rd intersection,,,Dry Creek,Napa River,,Non-reference,P,1,,Napa RCD map,,,,,FALSE,38.395013,-122.419386,NAD83,,,38.39498648,-122.419411,TRUE
206DRY800,Dry Creek at firestation near intersection of Oakville Grade and Dry Creek Rd,206DRY800,,Dry Creek,Napa River,Dry Creek at firestation near intersection of Oakville Grade and Dry Creek Rd,Non-reference,NP,0,residences and vineyards US,map view,,,,,FALSE,38.407,-122.4335,NAD83,38.407,-122.4335,38.407,-122.4335,TRUE
206DRY810,Unnamed trib of Dry Creek behind firestation near intersection of Oakville Grade and Dry Creek Rd,206DRY810,,Unnamed trib of Dry Creek,Napa River,Unnamed trib of Dry Creek behind firestation near intersection of Oakville Grade and Dry Creek Rd,Reference,NP,0,,map view,,,,,FALSE,38.40797,-122.43383,NAD83,38.40797,-122.43383,38.40797,-122.43383,TRUE
206DRY860,"Dry Creek, 230m DS of Mt Veeder Rd xing, just DS from confluence with unnamed trib",206DRY860,,Dry Creek,Napa River,"Dry Creek, 230m DS of Mt Veeder Rd xing, just DS from confluence with unnamed trib",Non-reference,NP,0,residences along creek,map view,,,,,FALSE,38.40612,-122.43835,NAD83,38.40612,-122.43835,38.40612,-122.43835,TRUE
206FC1339,Napa River ~0.2mi below Tubbs Ln.,206FC1339,,NA,NA,NA,Non-reference,NP,9,,Napa RCD map,,,,,FALSE,38.59731,-122.59839,NAD83,38.597312,-122.598385,38.597312,-122.598385,TRUE
206FCA155,Arroyo San Jose Digital Drive - 1 mi u/s of Novato Creek,206FCA155,,,,,Non-reference,P,5,,,Stressed,P,Stressed,P,FALSE,38.06917,-122.53222,NAD83,38.069457,-122.532369,38.069457,-122.532369,TRUE
206FGN050,Fagan Creek ~800 m downstream of HWY 29,206FAG010,,Fagan Creek,Napa River,Fagan Creek ~800 m downstream of HWY 29,Non-reference,NP,5,,Napa RCD map,Stressed,NP,Stressed,NP,FALSE,38.213868,-122.265202,NAD83,38.213868,-122.265202,38.213868,-122.265202,TRUE
206FGN200,"Fagan Creek between two tribs on Chardonnay Golf Course, at golf bridge",206FGN200,,Fagan Creek,Napa River,"Fagan Creek between two tribs on Chardonnay Golf Course, at golf bridge",Non-reference,NP,2,in a golf course,Napa RCD map,,,,,FALSE,38.215326,-122.236806,NAD83,38.215326,-122.236806,38.215326,-122.236806,TRUE
206FGN300,"Fagan Creek, ~200m US of Kirkland Ranch Rd",206FGN300,,Fagan Creek,Napa River,"Fagan Creek, ~200m US of Kirkland Ranch Rd",Non-reference,NP,1,adjacent to vineyards,Napa RCD map,,,,,FALSE,38.222716,-122.223588,NAD83,38.222716,-122.223588,38.222716,-122.223588,TRUE
206FIR050,Fir Creek ~200m US of confluence with Sage Creek at Sage Canyon Rd,206CON130,,Fir Creek,Napa River,Fir Creek ~200m US of confluence with Sage Creek at Sage Canyon Rd,Reference,P,0,,,Reference,P,Reference,P,FALSE,38.485209,-122.29559,NAD83,38.485209,-122.29559,38.485209,-122.29559,TRUE
206FRY500,Fryer Creek at Todd Ave,206FRY500,,Fryer Creek,Schell Creek,Fryer Creek at Todd Ave,Non-reference,NP,12,,map view,,,,,FALSE,38.27775,-122.465709,NAD83,38.27775,-122.465709,38.27775,-122.465709,TRUE
206GAR005,Garnett Creek just US of Napa River confluence,206GAR005,,Garnett Creek,Napa River,Garnett Creek just US of Napa River confluence,Non-reference,NP,5,,,Stressed,NP,Stressed,NP,FALSE,38.585221,-122.59241,NAD83,38.585221,-122.59241,38.585221,-122.59241,TRUE
206GAR100,"Garnett Creek, 350 m US of Grant St",206GAR110,,Garnett Creek,Napa River,"Garnett Creek, 350 m US of Grant St",Non-reference,NP,4,,,Stressed,NP,Stressed,NP,FALSE,38.592802,-122.591418,NAD83,38.592802,-122.591418,38.592802,-122.591418,TRUE
206GAR300,"Garnett Creek, below confluence with unnamed trib, ~300m US of HWY 29",206GAR300,,Garnett Creek,Napa River,"Garnett Creek, below confluence with unnamed trib, ~300m US of HWY 29",Non-reference,NP,4,,map view,,,,,FALSE,38.606017,-122.589703,NAD83,38.606017,-122.589703,38.606017,-122.589703,TRUE
206GRA150,Graham Creek along Emery Rd.,206SON200,,Graham Creek,Sonoma Creek,Graham Creek along Emery Rd.,Non-reference,P,5,,,Intermediate,P,Intermediate,P,FALSE,38.36336375,-122.5450392,NAD83,38.363364,-122.545039,38.363364,-122.545039,TRUE
206HCC100,"Heath Canyon Creek, just above unnamed trib, ~400m US of confluence with Sulphur Creek",206SUL040,,Heath Canyon Creek,Napa River,"Heath Canyon Creek, just above unnamed trib, ~400m US of confluence with Sulphur Creek",Non-reference,P,1,,,Intermediate,P,Intermediate,P,FALSE,38.483442,-122.480155,NAD83,38.483442,-122.480155,38.483442,-122.480155,TRUE
206HCC500,"Heath Canyon Creek, 2.7 km US of confluence with Sulphur Creek",206HCC500,,Heath Canyon Creek,Napa River,"Heath Canyon Creek, 2.7 km US of confluence with Sulphur Creek",Reference,P,0,"didn't pass GIS for ag, but no ag",near site already known,,,,,FALSE,38.468834,-122.493063,NAD83,38.468834,-122.493063,38.468834,-122.493063,TRUE
206HCC800,"Unnamed trib of Heath Canyon Creek, ~400m US of confluence with Sulphur Creek",206HCC800,,Unnamed trib of Heath Canyon Creek,,"Unnamed trib of Heath Canyon Creek, ~400m US of confluence with Sulphur Creek",Non-reference,NP,0,adjacent to vineyards,Napa RCD map,,,,,FALSE,38.483883,-122.480512,NAD83,,,38.483883,-122.480512,FALSE
206HCT020,"Heath Canyon Creek, 20m upstream of culverted road crossing, 2.2 km US of conf. w Sulphur Springs",206HCT020,,Heath Canyon Creek,Napa River,NA,Reference,P,0,,,Reference,P,Reference,P,FALSE,38.47124,-122.48879,NAD83,38.471318,-122.488656,38.471318,-122.488656,TRUE
206HMC030,Hood Mountain Creek at Lawndale Ave.,206HMC030,,,,,Non-reference,NP,14,,map view,,,,,FALSE,38.4222,-122.56925,WGS84,,,38.4222,-122.56925,FALSE
206HOP500,Hopper Creek below Mulberry St,206HOP500,,Hopper Creek,,Hopper Creek below Mulberry St,Non-reference,NP,11,,Napa RCD map,,,,,FALSE,38.401726,-122.358099,NAD83,,,38.401726,-122.358099,FALSE
206HOP550,Hopper Creek above Finnell Rd,206HOP550,,Hopper Creek,Napa River,Hopper Creek above Finnell Rd,Non-reference,NP,11,,Napa RCD map,,,,,FALSE,38.40528,-122.36038,NAD83,38.40528,-122.36038,38.40528,-122.36038,TRUE
206HOP650,Hopper Creek above road crossing at Dominus Estate Winery,206HOP650,,Hopper Creek,,Hopper Creek above road crossing at Dominus Estate Winery,Non-reference,NP,7,,Napa RCD map,,,,,FALSE,38.406297,-122.372862,NAD83,,,38.406297,-122.372862,FALSE
